bResult,gamelength,golddiff_1,golddiff_2,golddiff_3,golddiff_4,golddiff_5,golddiff_6,golddiff_7,golddiff_8,golddiff_9,golddiff_10,golddiff_11,golddiff_12,golddiff_13,golddiff_14,golddiff_15,golddiff_16,golddiff_17,golddiff_18,golddiff_19,golddiff_20,golddiff_21,golddiff_22,golddiff_23,golddiff_24,golddiff_25,golddiff_26,golddiff_27,golddiff_28,golddiff_29,golddiff_30,dragondiff_1,dragondiff_2,dragondiff_3,dragondiff_4,dragondiff_5,dragondiff_6,dragondiff_7,dragondiff_8,dragondiff_9,dragondiff_10,dragondiff_11,dragondiff_12,dragondiff_13,dragondiff_14,dragondiff_15,dragondiff_16,dragondiff_17,dragondiff_18,dragondiff_19,dragondiff_20,dragondiff_21,dragondiff_22,dragondiff_23,dragondiff_24,dragondiff_25,dragondiff_26,dragondiff_27,dragondiff_28,dragondiff_29,dragondiff_30,barondiff_1,barondiff_2,barondiff_3,barondiff_4,barondiff_5,barondiff_6,barondiff_7,barondiff_8,barondiff_9,barondiff_10,barondiff_11,barondiff_12,barondiff_13,barondiff_14,barondiff_15,barondiff_16,barondiff_17,barondiff_18,barondiff_19,barondiff_20,barondiff_21,barondiff_22,barondiff_23,barondiff_24,barondiff_25,barondiff_26,barondiff_27,barondiff_28,barondiff_29,barondiff_30,heralddiff_1,heralddiff_2,heralddiff_3,heralddiff_4,heralddiff_5,heralddiff_6,heralddiff_7,heralddiff_8,heralddiff_9,heralddiff_10,heralddiff_11,heralddiff_12,heralddiff_13,heralddiff_14,heralddiff_15,heralddiff_16,heralddiff_17,heralddiff_18,heralddiff_19,heralddiff_20,heralddiff_21,heralddiff_22,heralddiff_23,heralddiff_24,heralddiff_25,heralddiff_26,heralddiff_27,heralddiff_28,heralddiff_29,heralddiff_30,towerdiff_1,towerdiff_2,towerdiff_3,towerdiff_4,towerdiff_5,towerdiff_6,towerdiff_7,towerdiff_8,towerdiff_9,towerdiff_10,towerdiff_11,towerdiff_12,towerdiff_13,towerdiff_14,towerdiff_15,towerdiff_16,towerdiff_17,towerdiff_18,towerdiff_19,towerdiff_20,towerdiff_21,towerdiff_22,towerdiff_23,towerdiff_24,towerdiff_25,towerdiff_26,towerdiff_27,towerdiff_28,towerdiff_29,towerdiff_30,inhibitordiff_1,inhibitordiff_2,inhibitordiff_3,inhibitordiff_4,inhibitordiff_5,inhibitordiff_6,inhibitordiff_7,inhibitordiff_8,inhibitordiff_9,inhibitordiff_10,inhibitordiff_11,inhibitordiff_12,inhibitordiff_13,inhibitordiff_14,inhibitordiff_15,inhibitordiff_16,inhibitordiff_17,inhibitordiff_18,inhibitordiff_19,inhibitordiff_20,inhibitordiff_21,inhibitordiff_22,inhibitordiff_23,inhibitordiff_24,inhibitordiff_25,inhibitordiff_26,inhibitordiff_27,inhibitordiff_28,inhibitordiff_29,inhibitordiff_30,killdiff_1,killdiff_2,killdiff_3,killdiff_4,killdiff_5,killdiff_6,killdiff_7,killdiff_8,killdiff_9,killdiff_10,killdiff_11,killdiff_12,killdiff_13,killdiff_14,killdiff_15,killdiff_16,killdiff_17,killdiff_18,killdiff_19,killdiff_20,killdiff_21,killdiff_22,killdiff_23,killdiff_24,killdiff_25,killdiff_26,killdiff_27,killdiff_28,killdiff_29,killdiff_30
1,52,0,17,-1181,-984,-1962,-2088,-1887,-1422,-1642,-1396,-1905,-1828,-2017,-1919,-1864,-1073,-775,-1605,-2476,-2964,-2300,-2168,-1582,-2082,-3478,-4219,-2521,-952,747,-1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-4,-3,-3,-3,-2,-2,-4,-5,-2,-2,0,-2,-2
1,37,0,0,-15,56,135,469,182,-115,201,-26,-6,1367,966,1058,506,870,1765,1376,1785,1533,2087,1703,701,1705,2288,3101,4539,5731,6026,6728,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,2,2,3,3,2,2,2,2,2,3,3,4,4
0,41,0,-2,-43,527,27,419,597,588,542,648,543,-675,-2440,-2754,-2363,-2094,-2120,-2680,-2217,-2597,-2998,-3313,-4426,-3911,-4492,-4180,-2633,-2953,-2719,-3716,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-5,-5,-5,-4,-2,-3,-2,-4,-4
1,34,0,0,-115,-138,126,129,-244,-302,-503,-89,652,867,1233,4245,5304,5782,5740,5750,5538,6159,7069,6912,7206,7638,7774,8394,6843,5244,5260,4748,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,4,4,4,4,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,2,3,6,6,7,7,7,7,7,7,7,7,8,8,9,10,11,11,11,11
0,31,0,0,0,41,138,155,885,869,733,2057,1606,1619,501,1163,701,560,1335,2259,934,1762,1808,1663,1266,-116,-633,-691,-356,-430,-4559,-5843,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,3,3,2,2,2,1,1,1,2,1,2,2,2,3,1,1,1,1,1,-4,-5,-7
1,35,0,0,71,250,-64,472,257,676,727,619,1430,1681,2116,2466,3941,2937,3091,3548,3651,3283,3408,4174,5573,4684,5173,5021,5620,8386,8020,9378,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,3,2,5,4,5,5
0,31,0,0,-68,-10,-29,-230,-427,-400,-719,-1241,-1073,-1758,-1501,-1653,-1951,-1852,-3068,-2728,-1690,-3759,-4034,-5285,-5311,-6228,-7057,-6888,-8484,-8517,-10810,-10789,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-3,-3,-3,-4,-4,-4,-4,-2,-5,-6,-6,-6,-8,-10,-10,-11,-11,-14,-14,-16
1,30,0,-10,-10,-811,-578,-998,-1066,-433,-735,-965,-1552,-1190,-1052,-504,-207,-8,-97,771,1874,1671,1075,4566,4136,6499,9158,8138,8419,9936,9317,9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,4,4,4,5,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,0,3,3,3,4,8,9,10,13,13,14,15,15,17,17
0,32,0,0,-16,-249,-27,-702,-1633,-1294,-2439,-2148,-2047,-3383,-3474,-3688,-4010,-4196,-4473,-4484,-5632,-5729,-6061,-6108,-6140,-5228,-4983,-6354,-5913,-6772,-10690,-10699,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-3,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-3,-3,-4,-8,-8,-8
1,38,0,10,104,183,146,843,536,709,701,1123,1457,1485,2550,2148,2189,2931,3095,2315,2661,4136,4177,5195,5402,5214,5103,4771,4904,5995,5611,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,2,2,2,2,1,2,4,4,4,4,4,4,3,3,3,3,4,3
0,35,0,-18,-24,-50,28,-357,-207,232,-271,-235,48,-1148,-964,-986,-732,-1424,-1351,-1731,-973,-435,-560,-325,-530,-606,-88,-625,-561,128,210,420,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2
0,33,0,-3,11,368,378,403,215,-2171,-1873,-2228,-2331,-987,-727,-781,-1360,-1136,-1297,-1306,-2483,-3194,-3270,-3020,-3184,-4966,-5433,-8674,-7758,-9174,-9281,-10235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-3,-3,-4,-4,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,0,-3,-3,-3,-3,-1,-1,-1,-2,-2,-2,-3,-4,-6,-6,-6,-8,-9,-8,-11,-10,-10,-10,-10,-12
1,31,0,8,461,637,854,1013,964,1185,1120,1106,1341,1179,1875,1950,2038,2134,2375,2495,2338,2698,3476,3218,4335,4374,4531,5268,4970,6889,9219,9930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,3,3,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,6,8,9,13
1,44,0,18,-98,24,109,390,367,-30,120,-581,-984,-764,-1035,-871,-829,-839,-285,-422,-218,1121,923,610,-157,-389,-494,-1667,-2001,-1926,-1782,-1538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-3,-3,-3,-3,-4,-5,-5,-5,-5
0,44,0,0,28,-93,-99,253,238,198,458,824,712,425,462,190,250,698,683,700,796,380,1801,3112,4344,6355,6154,6899,7289,5216,5143,5184,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,5,4,4,1,1,1,-2
1,30,0,-10,0,260,-120,505,-249,582,1324,945,1762,1551,2290,3278,3823,4557,4807,5416,5363,6072,6205,6264,7399,7558,7907,8069,11272,12607,14202,15224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,4,4,4,4,4,5,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,-1,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,8,8,9,9,14
0,44,0,0,-5,374,310,446,267,1416,1393,1392,1524,1450,1687,2735,2670,2204,2277,2444,2083,1358,657,845,63,582,639,-83,43,348,452,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,-1,-2,-2,-2,-2,-4,-4,-4,-3,-3,-3
1,33,0,0,-39,-109,-36,158,-74,-157,-949,-381,805,344,430,251,1129,1399,1718,1145,765,481,2744,2804,3460,4083,5880,4276,2762,2749,4916,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,-1,-1,1,2,2,4,4,2,0,0,2,3,3
1,31,0,19,-1,24,882,435,-11,276,1014,1398,1378,1930,1871,2120,1991,2667,3417,3173,3038,2586,2604,3570,3371,3604,3891,2637,4868,4569,6560,6243,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,1,1,1,0,3,3,3,3,7
1,44,0,0,-14,73,-739,227,202,-70,-156,-973,-1523,-1247,-1881,-1698,-1325,-964,-1213,-1119,-2446,-2254,-2127,-2533,-2588,-3020,-3495,-2813,-2510,-1617,-231,1227,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,-2
1,42,0,0,154,474,131,261,251,701,461,500,638,677,1374,1561,1896,1891,1667,2588,3746,3591,3852,3818,4908,5408,5436,6247,6821,8002,8389,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,1,1,1,1,2,2,0,0
1,35,0,0,-31,91,-9,254,154,274,239,323,562,620,1817,1668,1918,2233,2137,3504,4415,5643,5566,5658,6492,6496,6622,6756,6395,6774,7193,6935,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,47,0,0,89,94,703,456,766,881,2296,2078,1487,1853,2082,2563,2714,2619,2676,2243,1230,1063,1413,1543,1627,2050,2141,1739,2023,1582,1876,1044,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2
0,48,0,0,-89,93,106,299,481,120,242,211,247,6,365,138,-405,-372,627,755,1389,1504,2061,3545,3304,3667,2450,2051,1837,913,446,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4,4,4,4,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2
1,39,0,0,-10,171,15,81,821,1037,745,981,1030,315,1730,1942,2375,2807,3667,2520,3901,3836,5572,6338,7336,6598,7549,8730,8825,10421,12213,11867,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,2,2,2,2,3,3,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,0,1,2,2,3,3,3,4,5,5,6,6,9,9,11,10,10,10,10,11,13,11,11
